,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
581,2017-08-04,2440.64786952042,2258.4172358048036,5008.639282428778,2440.64786952042,2440.64786952042,1204.1083549147654,1204.1083549147654,1204.1083549147654,-3.4142217421050547,-3.4142217421050547,-3.4142217421050547,1207.5225766568706,1207.5225766568706,1207.5225766568706,0.0,0.0,0.0,3644.7562244351857
582,2017-08-05,2448.0532989612243,2370.51389512442,5111.88026030267,2448.0532989612243,2448.0532989612243,1252.2795741541534,1252.2795741541534,1252.2795741541534,15.189990625942805,15.189990625942805,15.189990625942805,1237.0895835282104,1237.0895835282104,1237.0895835282104,0.0,0.0,0.0,3700.332873115378
583,2017-08-06,2455.458728402029,2283.2091928215864,5156.278632808509,2455.458728402029,2455.458728402029,1256.8136663055755,1256.8136663055755,1256.8136663055755,-9.008198420475477,-9.008198420475477,-9.008198420475477,1265.821864726051,1265.821864726051,1265.821864726051,0.0,0.0,0.0,3712.2723947076047
584,2017-08-07,2462.8641578428333,2336.608948428502,5268.3760200527395,2462.8641578428333,2462.8641578428333,1311.9931038759737,1311.9931038759737,1311.9931038759737,18.540795067009615,18.540795067009615,18.540795067009615,1293.452308808964,1293.452308808964,1293.452308808964,0.0,0.0,0.0,3774.857261718807
585,2017-08-08,2470.2695872836375,2378.0119574276864,5160.570376944218,2470.2695872836375,2470.2695872836375,1315.513089134242,1315.513089134242,1315.513089134242,-4.189439791181601,-4.189439791181601,-4.189439791181601,1319.7025289254234,1319.7025289254234,1319.7025289254234,0.0,0.0,0.0,3785.7826764178794
586,2017-08-09,2477.675016724442,2372.7099094336168,5307.432832862723,2477.675016724442,2477.675016724442,1345.5732723877536,1345.5732723877536,1345.5732723877536,1.2871600275969581,1.2871600275969581,1.2871600275969581,1344.2861123601565,1344.2861123601565,1344.2861123601565,0.0,0.0,0.0,3823.2482891121954
587,2017-08-10,2485.0804461652456,2515.1015111118477,5180.156908251503,2485.0804461652456,2485.0804461652456,1348.5064409205693,1348.5064409205693,1348.5064409205693,-18.406085766928058,-18.406085766928058,-18.406085766928058,1366.9125266874973,1366.9125266874973,1366.9125266874973,0.0,0.0,0.0,3833.586887085815
588,2017-08-11,2492.48587560605,2501.222801620868,5243.897119115405,2492.48587560605,2492.48587560605,1383.877392987547,1383.877392987547,1383.877392987547,-3.4142217420208794,-3.4142217420208794,-3.4142217420208794,1387.2916147295678,1387.2916147295678,1387.2916147295678,0.0,0.0,0.0,3876.363268593597
589,2017-08-12,2499.891305046855,2547.9720773926274,5366.469071369715,2499.891305046855,2499.891305046855,1420.3285737656738,1420.3285737656738,1420.3285737656738,15.189990625959183,15.189990625959183,15.189990625959183,1405.1385831397147,1405.1385831397147,1405.1385831397147,0.0,0.0,0.0,3920.219878812529
590,2017-08-13,2507.2967344876593,2437.219037619578,5425.013140537763,2507.2967344876593,2507.2967344876593,1411.171165991525,1411.171165991525,1411.171165991525,-9.008198420488027,-9.008198420488027,-9.008198420488027,1420.179364412013,1420.179364412013,1420.179364412013,0.0,0.0,0.0,3918.467900479184
591,2017-08-14,2514.7021639284635,2643.842825971644,5507.2031759855645,2514.7021639284635,2514.7021639284635,1450.6970055354777,1450.6970055354777,1450.6970055354777,18.54079506700437,18.54079506700437,18.54079506700437,1432.1562104684733,1432.1562104684733,1432.1562104684733,0.0,0.0,0.0,3965.3991694639412
592,2017-08-15,2522.1075933692673,2536.59717867991,5362.349296870452,2522.1075933692673,2522.1075933692673,1436.643918783298,1436.643918783298,1436.643918783298,-4.189439791125984,-4.189439791125984,-4.189439791125984,1440.833358574424,1440.833358574424,1440.833358574424,0.0,0.0,0.0,3958.7515121525653
593,2017-08-16,2529.5130228100716,2630.4408322546046,5492.36135352005,2529.5130228100716,2529.5130228100716,1447.289757994519,1447.289757994519,1447.289757994519,1.2871600276395598,1.2871600276395598,1.2871600276395598,1446.0025979668794,1446.0025979668794,1446.0025979668794,0.0,0.0,0.0,3976.802780804591
594,2017-08-17,2536.918452250876,2610.2624967399865,5458.863152030251,2536.918452250876,2536.918452250876,1429.082473062306,1429.082473062306,1429.082473062306,-18.40608576690337,-18.40608576690337,-18.40608576690337,1447.4885588292093,1447.4885588292093,1447.4885588292093,0.0,0.0,0.0,3966.000925313182
595,2017-08-18,2544.323881691681,2639.6580497712584,5383.161037974749,2544.323881691681,2544.323881691681,1441.7393228091194,1441.7393228091194,1441.7393228091194,-3.414221741936704,-3.414221741936704,-3.414221741936704,1445.1535445510558,1445.1535445510558,1445.1535445510558,0.0,0.0,0.0,3986.0632045008006
596,2017-08-19,2551.7293111324852,2599.2857415753015,5523.882797312909,2551.7293111324852,2551.7293111324852,1454.0917244104955,1454.0917244104955,1454.0917244104955,15.18999062589936,15.18999062589936,15.18999062589936,1438.9017337845962,1438.9017337845962,1438.9017337845962,0.0,0.0,0.0,4005.821035542981
597,2017-08-20,2559.134740573288,2591.120021876837,5376.248116473152,2559.134740573288,2559.134740573288,1419.6743922365556,1419.6743922365556,1419.6743922365556,-9.008198420486876,-9.008198420486876,-9.008198420486876,1428.6825906570425,1428.6825906570425,1428.6825906570425,0.0,0.0,0.0,3978.8091328098435
598,2017-08-21,2566.5401700140933,2625.511981458027,5488.9203323406255,2566.5401700140933,2566.5401700140933,1433.0341344829073,1433.0341344829073,1433.0341344829073,18.54079506700711,18.54079506700711,18.54079506700711,1414.4933394159002,1414.4933394159002,1414.4933394159002,0.0,0.0,0.0,3999.5743044970004
599,2017-08-22,2573.9455994548975,2523.754090014672,5429.6791221245585,2573.9455994548975,2573.9455994548975,1392.1909435560315,1392.1909435560315,1392.1909435560315,-4.189439791160446,-4.189439791160446,-4.189439791160446,1396.380383347192,1396.380383347192,1396.380383347192,0.0,0.0,0.0,3966.136543010929
600,2017-08-23,2581.3510288957027,2593.6640676830343,5442.731890851157,2581.3510288957027,2581.3510288957027,1375.7267364096808,1375.7267364096808,1375.7267364096808,1.2871600276102575,1.2871600276102575,1.2871600276102575,1374.4395763820708,1374.4395763820708,1374.4395763820708,0.0,0.0,0.0,3957.0777653053838
